iter	Passed	Remaining
1673	14293	71093
1674	14302	71083
1675	14310	71076
1676	14319	71067
1677	14327	71057
1678	14336	71049
1679	14344	71040
1680	14353	71033
1681	14362	71024
1682	14370	71015
1683	14378	71006
1684	14387	70997
1685	14396	70991
1686	14404	70981
1687	14413	70972
1688	14421	70962
1689	14429	70954
1690	14438	70947
1691	14447	70937
1692	14455	70928
1693	14464	70920
1694	14472	70911
1695	14481	70904
1696	14490	70896
1697	14498	70887
1698	14506	70877
1699	14515	70869
1700	14524	70862
1701	14532	70853
1702	14541	70844
1703	14549	70835
1704	14558	70826
1705	14567	70819
1706	14575	70809
1707	14583	70800
1708	14592	70791
1709	14600	70782
1710	14609	70775
1711	14617	70767
1712	14626	70758
1713	14634	70748
1714	14643	70740
1715	14652	70734
1716	14661	70726
1717	14669	70718
1718	14678	70709
1719	14686	70700
1720	14695	70692
1721	14703	70683
1722	14712	70674
1723	14720	70665
1724	14729	70657
1725	14737	70649
1726	14746	70641
1727	14754	70632
1728	14763	70623
1729	14771	70615
1730	14780	70607
1731	14789	70598
1732	14797	70589
1733	14806	70581
1734	14814	70572
1735	14823	70565
1736	14832	70556
1737	14840	70547
1738	14848	70539
1739	14857	70530
1740	14866	70523
1741	14874	70514
1742	14883	70505
1743	14891	70497
1744	14900	70488
1745	14909	70481
1746	14917	70473
1747	14926	70464
1748	14934	70455
1749	14943	70448
1750	14952	70442
1751	14961	70433
1752	14969	70425
1753	14978	70417
1754	14987	70409
1755	14996	70403
1756	15004	70395
1757	15013	70387
1758	15021	70378
1759	15030	70370
1760	15039	70363
1761	15048	70355
1762	15056	70346
1763	15065	70338
1764	15073	70330
1765	15082	70323
1766	15091	70315
1767	15099	70307
1768	15108	70300
1769	15117	70291
1770	15126	70284
1771	15134	70275
1772	15142	70262
1773	15149	70248
1774	15157	70236
1775	15165	70224
1776	15172	70210
1777	15180	70197
1778	15187	70183
1779	15195	70170
1780	15202	70158
1781	15210	70145
1782	15217	70132
1783	15225	70118
1784	15232	70105
1785	15240	70093
1786	15248	70080
1787	15255	70066
1788	15263	70054
1789	15270	70041
1790	15278	70028
1791	15285	70014
1792	15293	70000
1793	15300	69987
1794	15307	69973
1795	15315	69960
1796	15323	69948
1797	15330	69934
1798	15338	69922
1799	15345	69908
1800	15353	69895
1801	15360	69882
1802	15368	69868
1803	15375	69855
1804	15383	69843
1805	15391	69831
1806	15398	69817
1807	15406	69804
1808	15413	69790
1809	15420	69777
1810	15428	69764
1811	15435	69751
1812	15443	69738
1813	15450	69724
1814	15458	69712
1815	15466	69700
1816	15473	69686
1817	15481	69673
1818	15488	69660
1819	15496	69647
1820	15503	69635
1821	15511	69622
1822	15518	69608
1823	15526	69596
1824	15533	69582
1825	15541	69570
1826	15548	69557
1827	15556	69545
1828	15564	69533
1829	15571	69520
1830	15579	69508
1831	15587	69495
1832	15594	69483
1833	15602	69470
1834	15609	69456
1835	15617	69445
1836	15625	69432
1837	15632	69419
1838	15639	69406
1839	15647	69392
1840	15655	69380
1841	15662	69368
1842	15670	69354
1843	15677	69341
1844	15684	69327
1845	15692	69317
1846	15700	69304
1847	15708	69292
1848	15715	69280
1849	15723	69268
1850	15731	69258
1851	15739	69245
1852	15746	69233
1853	15754	69221
1854	15762	69209
1855	15770	69197
1856	15777	69185
1857	15785	69173
1858	15792	69160
1859	15800	69148
1860	15808	69137
1861	15815	69124
1862	15823	69112
1863	15831	69101
1864	15839	69089
1865	15847	69078
1866	15854	69066
1867	15862	69054
1868	15869	69040
1869	15877	69028
1870	15885	69017
1871	15892	69005
1872	15900	68992
1873	15908	68980
1874	15915	68967
1875	15923	68957
1876	15931	68945
1877	15938	68933
1878	15946	68921
1879	15954	68909
1880	15962	68899
1881	15970	68887
1882	15978	68876
1883	15985	68864
1884	15993	68851
1885	16001	68841
1886	16009	68830
1887	16016	68818
1888	16024	68805
1889	16031	68793
1890	16039	68782
1891	16047	68769
1892	16055	68757
1893	16062	68746
1894	16070	68734
1895	16078	68723
1896	16086	68711
1897	16093	68699
1898	16101	68687
1899	16109	68676
1900	16117	68665
1901	16125	68654
1902	16132	68642
1903	16140	68630
1904	16148	68618
1905	16156	68608
1906	16163	68596
1907	16171	68584
1908	16179	68573
1909	16187	68562
1910	16195	68552
1911	16202	68540
1912	16210	68527
1913	16218	68515
1914	16226	68505
1915	16233	68494
1916	16241	68482
1917	16249	68470
1918	16256	68457
1919	16264	68445
1920	16272	68435
1921	16280	68424
1922	16287	68412
1923	16295	68400
1924	16303	68388
1925	16311	68377
1926	16319	68367
1927	16326	68355
1928	16334	68344
1929	16342	68334
1930	16350	68323
1931	16358	68312
1932	16366	68300
1933	16373	68289
1934	16381	68279
1935	16389	68268
1936	16397	68256
1937	16405	68245
1938	16413	68233
1939	16420	68222
1940	16428	68211
1941	16436	68201
1942	16444	68189
1943	16451	68177
1944	16459	68166
1945	16467	68155
1946	16474	68142
1947	16482	68128
1948	16489	68116
1949	16497	68103
1950	16504	68092
1951	16512	68079
1952	16519	68067
1953	16527	68054
1954	16534	68042
1955	16542	68031
1956	16550	68018
1957	16557	68006
1958	16565	67993
1959	16572	67981
1960	16580	67970
1961	16587	67957
1962	16595	67945
1963	16602	67933
1964	16610	67921
1965	16618	67909
1966	16625	67896
1967	16633	67884
1968	16640	67872
1969	16648	67861
1970	16656	67850
1971	16663	67837
1972	16671	67825
1973	16678	67812
1974	16685	67799
1975	16693	67788
1976	16701	67776
1977	16708	67763
1978	16716	67751
1979	16723	67739
1980	16731	67728
1981	16738	67715
1982	16746	67702
1983	16753	67689
1984	16760	67676
1985	16768	67665
1986	16776	67652
1987	16783	67641
1988	16791	67628
1989	16798	67616
1990	16806	67605
1991	16813	67593
1992	16821	67581
1993	16828	67568
1994	16836	67556
1995	16844	67545
1996	16851	67533
1997	16859	67521
1998	16866	67508
1999	16874	67496
2000	16881	67485
2001	16889	67473
2002	16897	67461
2003	16904	67449
2004	16911	67437
2005	16919	67426
2006	16927	67414
2007	16935	67402
2008	16942	67391
2009	16950	67379
2010	16958	67369
2011	16965	67356
2012	16973	67344
2013	16980	67333
2014	16988	67320
2015	16996	67310
2016	17003	67298
2017	17011	67286
2018	17018	67273
2019	17026	67261
2020	17033	67249
2021	17040	67236
2022	17048	67224
2023	17055	67212
2024	17063	67199
2025	17071	67188
2026	17078	67176
2027	17085	67163
2028	17093	67151
2029	17100	67139
2030	17108	67127
2031	17115	67115
2032	17123	67104
2033	17131	67092
2034	17138	67080
2035	17146	67069
2036	17153	67057
2037	17161	67046
2038	17169	67034
2039	17176	67021
2040	17184	67010
2041	17191	66998
2042	17198	66985
2043	17206	66973
2044	17213	66961
2045	17221	66950
2046	17228	66938
2047	17236	66925
2048	17245	66918
2049	17252	66907
2050	17260	66896
2051	17268	66884
2052	17275	66871
2053	17282	66859
2054	17290	66847
2055	17298	66837
2056	17305	66825
2057	17313	66812
2058	17320	66800
2059	17327	66787
2060	17335	66776
2061	17342	66764
2062	17350	66751
2063	17357	66739
2064	17365	66728
2065	17372	66716
2066	17380	66704
2067	17387	66691
2068	17394	66679
2069	17402	66667
2070	17410	66656
2071	17417	66643
2072	17424	66631
2073	17432	66619
2074	17439	66607
2075	17447	66596
2076	17454	66583
2077	17462	66571
2078	17469	66559
2079	17477	66548
2080	17485	66537
2081	17492	66526
2082	17500	66514
2083	17507	66501
2084	17515	66490
2085	17522	66479
2086	17530	66467
2087	17537	66455
2088	17545	66443
2089	17552	66431
2090	17560	66420
2091	17567	66408
2092	17575	66395
2093	17582	66384
2094	17590	66372
2095	17597	66361
2096	17605	66349
2097	17612	66337
2098	17620	66325
2099	17627	66313
2100	17635	66303
2101	17643	66292
2102	17650	66279
2103	17657	66267
2104	17665	66255
2105	17673	66245
2106	17680	66234
2107	17688	66222
2108	17695	66210
2109	17703	66198
2110	17710	66187
2111	17718	66175
2112	17725	66163
2113	17733	66151
2114	17740	66139
2115	17748	66129
2116	17756	66117
2117	17763	66106
2118	17771	66094
2119	17778	66082
2120	17786	66072
2121	17794	66062
2122	17801	66050
2123	17809	66038
2124	17816	66027
2125	17824	66016
2126	17831	66004
2127	17839	65992
2128	17846	65980
2129	17854	65968
2130	17862	65958
2131	17869	65947
2132	17877	65935
2133	17884	65924
2134	17892	65912
2135	17900	65902
2136	17907	65890
2137	17915	65878
2138	17922	65867
2139	17931	65859
2140	17940	65853
2141	17948	65843
2142	17956	65833
2143	17963	65822
2144	17977	65833
2145	17988	65835
2146	17997	65829
2147	18008	65828
2148	18019	65829
2149	18032	65839
2150	18041	65833
2151	18050	65826
2152	18059	65820
2153	18067	65812
2154	18076	65803
2155	18084	65796
2156	18093	65788
2157	18102	65783
2158	18110	65774
2159	18119	65765
2160	18127	65758
2161	18135	65748
2162	18144	65739
2163	18152	65731
2164	18160	65721
2165	18169	65713
2166	18177	65705
2167	18185	65696
2168	18194	65688
2169	18202	65679
2170	18210	65671
2171	18219	65662
2172	18227	65654
2173	18235	65645
2174	18243	65636
2175	18252	65629
2176	18261	65620
2177	18269	65610
2178	18277	65602
2179	18285	65593
2180	18294	65585
2181	18302	65576
2182	18310	65566
2183	18318	65558
2184	18327	65549
2185	18335	65541
2186	18343	65532
2187	18351	65523
2188	18360	65515
2189	18368	65506
2190	18377	65499
2191	18385	65491
2192	18394	65482
2193	18402	65473
2194	18410	65464
2195	18418	65455
2196	18427	65446
2197	18435	65438
2198	18443	65429
2199	18452	65421
2200	18460	65413
2201	18468	65404
2202	18477	65395
2203	18485	65386
2204	18493	65378
2205	18502	65372
2206	18511	65363
2207	18519	65354
2208	18527	65345
2209	18535	65336
2210	18544	65328
2211	18552	65319
2212	18560	65311
2213	18569	65301
2214	18577	65293
2215	18585	65285
2216	18594	65276
2217	18602	65267
2218	18610	65258
2219	18619	65250
2220	18627	65242
2221	18635	65234
2222	18644	65225
2223	18652	65216
2224	18661	65209
2225	18669	65201
2226	18678	65196
2227	18687	65186
2228	18695	65177
2229	18703	65168
2230	18712	65160
2231	18720	65152
2232	18728	65143
2233	18736	65134
2234	18745	65126
2235	18753	65118
2236	18762	65110
2237	18770	65101
2238	18778	65092
2239	18787	65083
2240	18795	65076
2241	18804	65067
2242	18812	65059
2243	18820	65050
2244	18829	65042
2245	18837	65034
2246	18845	65025
2247	18854	65017
2248	18862	65008
2249	18870	64999
2250	18879	64991
2251	18887	64982
2252	18895	64973
2253	18903	64964
2254	18912	64955
2255	18920	64947
2256	18929	64939
2257	18937	64931
2258	18946	64923
2259	18954	64915
2260	18962	64906
2261	18971	64898
2262	18979	64889
2263	18987	64881
2264	18996	64872
2265	19004	64864
2266	19012	64855
2267	19021	64846
2268	19029	64837
2269	19037	64829
2270	19046	64821
2271	19054	64812
2272	19062	64803
2273	19071	64795
2274	19079	64786
2275	19088	64778
2276	19096	64770
2277	19104	64762
2278	19113	64754
2279	19121	64745
2280	19130	64737
2281	19138	64729
2282	19146	64720
2283	19155	64711
2284	19163	64703
2285	19172	64695
2286	19180	64687
2287	19188	64678
2288	19197	64669
2289	19205	64661
2290	19214	64653
2291	19222	64645
2292	19230	64636
2293	19238	64627
2294	19247	64618
2295	19255	64611
2296	19264	64602
2297	19272	64592
2298	19280	64583
2299	19288	64575
2300	19297	64567
2301	19305	64559
2302	19314	64550
2303	19322	64541
2304	19330	64532
2305	19339	64526
2306	19347	64517
2307	19356	64509
2308	19364	64500
2309	19372	64491
2310	19381	64484
2311	19389	64475
2312	19397	64466
2313	19406	64457
2314	19414	64449
2315	19422	64441
2316	19431	64432
2317	19439	64423
2318	19447	64414
2319	19455	64405
2320	19464	64397
2321	19472	64388
2322	19480	64379
2323	19489	64371
2324	19498	64367
2325	19507	64359
2326	19515	64350
2327	19523	64341
2328	19531	64332
2329	19540	64323
2330	19548	64315
2331	19556	64306
2332	19565	64297
2333	19573	64289
2334	19581	64280
2335	19590	64273
2336	19598	64264
2337	19606	64254
2338	19615	64245
2339	19623	64236
2340	19631	64228
2341	19639	64219
2342	19648	64211
2343	19656	64202
2344	19664	64193
2345	19672	64184
2346	19681	64175
2347	19689	64166
2348	19697	64157
2349	19705	64149
2350	19714	64140
2351	19722	64131
2352	19730	64122
2353	19738	64113
2354	19747	64104
2355	19755	64096
2356	19763	64087
2357	19772	64078
2358	19780	64069
2359	19788	64061
2360	19797	64053
2361	19805	64044
2362	19813	64034
2363	19821	64026
2364	19829	64016
2365	19838	64009
2366	19846	64000
2367	19854	63991
2368	19863	63983
2369	19871	63975
2370	19880	63967
2371	19888	63959
2372	19896	63950
2373	19905	63941
2374	19913	63933
2375	19922	63927
2376	19931	63919
2377	19939	63911
2378	19948	63903
2379	19956	63895
2380	19965	63888
2381	19974	63880
2382	19982	63872
2383	19991	63865
2384	19999	63857
2385	20008	63849
2386	20017	63842
2387	20025	63834
2388	20034	63826
2389	20043	63819
2390	20051	63812
2391	20060	63804
2392	20069	63796
2393	20077	63788
2394	20085	63779
2395	20094	63772
2396	20103	63764
2397	20111	63756
2398	20119	63747
2399	20128	63739
2400	20136	63731
2401	20145	63723
2402	20153	63715
2403	20162	63707
2404	20170	63698
2405	20179	63691
2406	20187	63683
2407	20196	63675
2408	20204	63666
2409	20213	63658
2410	20221	63651
2411	20230	63642
2412	20238	63635
2413	20247	63627
2414	20255	63619
2415	20264	63612
2416	20273	63604
2417	20281	63596
2418	20290	63588
2419	20298	63581
2420	20307	63573
2421	20316	63565
2422	20324	63556
2423	20332	63548
2424	20341	63541
2425	20350	63534
2426	20358	63525
2427	20367	63517
2428	20375	63509
2429	20384	63501
2430	20392	63493
2431	20401	63485
2432	20409	63477
2433	20418	63469
2434	20426	63461
2435	20435	63454
2436	20443	63445
2437	20452	63438
2438	20460	63429
2439	20469	63421
2440	20478	63414
2441	20486	63407
2442	20495	63399
2443	20503	63391
2444	20512	63382
2445	20520	63374
2446	20529	63366
2447	20537	63356
2448	20545	63349
2449	20554	63341
2450	20563	63334
2451	20571	63326
2452	20580	63319
2453	20589	63311
2454	20597	63304
2455	20606	63297
2456	20615	63291
2457	20624	63283
2458	20633	63275
2459	20641	63268
2460	20650	63261
2461	20659	63253
2462	20668	63247
2463	20677	63240
2464	20685	63232
2465	20694	63225
2466	20703	63218
2467	20712	63210
2468	20721	63203
2469	20729	63195
2470	20738	63188
2471	20747	63181
2472	20755	63173
2473	20764	63165
2474	20772	63157
2475	20781	63151
2476	20790	63143
2477	20799	63136
2478	20807	63128
2479	20816	63120
2480	20825	63113
2481	20833	63106
2482	20842	63098
2483	20851	63091
2484	20860	63083
2485	20869	63077
2486	20878	63070
2487	20886	63062
2488	20894	63054
2489	20903	63045
2490	20911	63037
2491	20920	63028
2492	20928	63020
2493	20936	63011
2494	20945	63003
2495	20953	62995
2496	20962	62986
2497	20970	62977
2498	20978	62970
2499	20987	62961
2500	20995	62953
2501	21003	62944
2502	21012	62935
2503	21020	62926
2504	21028	62918
2505	21037	62910
2506	21045	62901
2507	21053	62892
2508	21062	62885
2509	21070	62876
2510	21079	62869
2511	21087	62860
2512	21096	62852
2513	21104	62843
2514	21112	62835
2515	21121	62826
2516	21129	62817
2517	21137	62809
2518	21146	62800
2519	21154	62792
2520	21163	62784
2521	21171	62774
2522	21179	62766
2523	21187	62757
2524	21196	62749
2525	21205	62743
2526	21213	62734
2527	21221	62725
2528	21230	62716
2529	21238	62708
2530	21247	62701
2531	21255	62692
2532	21263	62683
2533	21272	62675
2534	21280	62667
2535	21289	62659
2536	21297	62650
2537	21306	62642
2538	21314	62634
2539	21323	62625
2540	21331	62618
2541	21340	62610
2542	21349	62603
2543	21357	62596
2544	21366	62589
2545	21375	62582
2546	21384	62573
2547	21392	62564
2548	21400	62556
2549	21409	62549
2550	21419	62544
2551	21427	62536
2552	21435	62527
2553	21444	62519
2554	21452	62511
2555	21461	62504
2556	21470	62496
2557	21479	62490
2558	21488	62483
2559	21497	62476
2560	21505	62468
2561	21514	62460
2562	21522	62451
2563	21530	62442
2564	21539	62434
2565	21547	62426
2566	21556	62418
2567	21564	62410
2568	21573	62402
2569	21581	62393
2570	21590	62385
2571	21598	62377
2572	21607	62369
2573	21615	62360
2574	21623	62351
2575	21632	62344
2576	21640	62335
2577	21648	62326
2578	21657	62317
2579	21665	62309
2580	21674	62301
2581	21682	62292
2582	21690	62284
2583	21699	62275
2584	21707	62266
2585	21715	62258
2586	21724	62249
2587	21732	62241
2588	21740	62232
2589	21748	62223
2590	21757	62216
2591	21765	62207
2592	21774	62198
2593	21782	62190
2594	21790	62181
2595	21799	62174
2596	21808	62166
2597	21816	62158
2598	21825	62150
2599	21833	62141
2600	21842	62133
2601	21850	62124
2602	21858	62115
2603	21866	62107
2604	21875	62098
2605	21883	62091
2606	21892	62082
2607	21900	62073
2608	21908	62064
2609	21917	62058
2610	21926	62051
2611	21935	62044
2612	21943	62035
2613	21952	62026
2614	21960	62017
2615	21968	62009
2616	21977	62001
2617	21985	61992
2618	21993	61982
2619	22001	61974
2620	22010	61966
2621	22018	61958
2622	22027	61949
2623	22035	61940
2624	22043	61932
2625	22052	61924
2626	22060	61915
2627	22068	61907
2628	22077	61898
2629	22085	61890
2630	22094	61883
2631	22103	61875
2632	22111	61866
2633	22119	61857
2634	22127	61849
2635	22136	61842
2636	22145	61833
2637	22153	61825
2638	22162	61816
2639	22170	61807
2640	22178	61800
2641	22187	61791
2642	22195	61783
2643	22203	61774
2644	22212	61765
2645	22220	61758
2646	22228	61749
2647	22237	61740
2648	22245	61731
2649	22253	61723
2650	22262	61715
2651	22270	61706
2652	22279	61698
2653	22287	61689
2654	22295	61680
2655	22304	61672
2656	22312	61663
2657	22320	61654
2658	22328	61644
2659	22336	61636
2660	22345	61628
2661	22353	61619
2662	22361	61610
2663	22370	61601
2664	22378	61593
2665	22386	61585
2666	22395	61576
2667	22403	61567
2668	22411	61558
2669	22420	61550
2670	22428	61542
2671	22436	61533
2672	22445	61525
2673	22453	61517
2674	22462	61508
2675	22470	61500
2676	22478	61491
2677	22487	61482
2678	22495	61474
2679	22503	61465
2680	22512	61457
2681	22520	61448
2682	22528	61439
2683	22537	61431
2684	22545	61422
2685	22554	61414
2686	22562	61406
2687	22570	61397
2688	22578	61388
2689	22586	61378
2690	22595	61370
2691	22603	61361
2692	22611	61352
2693	22619	61344
2694	22628	61335
2695	22636	61327
2696	22645	61320
2697	22654	61312
2698	22662	61304
2699	22671	61297
2700	22680	61289
2701	22689	61282
2702	22697	61274
2703	22706	61266
2704	22714	61258
2705	22723	61251
2706	22732	61243
2707	22740	61235
2708	22749	61227
2709	22757	61219
2710	22766	61212
2711	22775	61204
2712	22783	61196
2713	22792	61187
2714	22800	61179
2715	22809	61172
2716	22818	61164
2717	22826	61156
2718	22835	61148
2719	22843	61140
2720	22852	61133
2721	22861	61125
2722	22869	61117
2723	22878	61108
2724	22887	61102
2725	22895	61095
2726	22904	61086
2727	22913	61079
2728	22921	61071
2729	22930	61063
2730	22939	61056
2731	22947	61048
2732	22956	61040
2733	22964	61031
2734	22973	61023
2735	22982	61016
2736	22990	61008
2737	22999	61000
2738	23007	60992
2739	23016	60984
2740	23025	60977
2741	23033	60969
2742	23042	60961
2743	23050	60953
2744	23059	60946
2745	23068	60939
2746	23077	60932
2747	23085	60924
2748	23094	60916
2749	23103	60908
2750	23112	60901
2751	23120	60893
2752	23129	60885
2753	23137	60877
2754	23146	60869
2755	23155	60862
2756	23163	60854
2757	23172	60846
2758	23181	60838
2759	23189	60830
2760	23198	60823
2761	23207	60815
2762	23215	60807
2763	23223	60798
2764	23232	60790
2765	23241	60783
2766	23249	60774
2767	23258	60767
2768	23266	60758
2769	23275	60751
2770	23284	60744
2771	23292	60736
2772	23301	60728
2773	23309	60719
2774	23318	60711
2775	23327	60704
2776	23335	60696
2777	23344	60688
2778	23352	60680
2779	23361	60672
2780	23370	60664
2781	23378	60656
2782	23387	60649
2783	23395	60640
2784	23404	60632
2785	23413	60625
2786	23421	60617
2787	23430	60610
2788	23439	60602
2789	23447	60594
2790	23456	60586
2791	23465	60578
2792	23473	60571
2793	23481	60562
2794	23490	60553
2795	23498	60545
2796	23507	60536
2797	23515	60528
2798	23523	60519
2799	23532	60511
2800	23540	60503
2801	23548	60494
2802	23557	60485
2803	23565	60476
2804	23573	60468
2805	23582	60460
2806	23590	60452
2807	23599	60443
2808	23607	60435
2809	23615	60426
2810	23624	60418
2811	23632	60410
2812	23641	60401
2813	23649	60392
2814	23657	60384
2815	23666	60376
2816	23674	60367
2817	23683	60358
2818	23691	60350
2819	23699	60341
2820	23708	60333
2821	23716	60325
2822	23724	60316
2823	23733	60307
2824	23741	60299
2825	23750	60291
2826	23758	60283
2827	23767	60275
2828	23775	60266
2829	23784	60258
2830	23792	60250
2831	23801	60242
2832	23809	60233
2833	23817	60224
2834	23825	60216
2835	23834	60207
2836	23842	60199
2837	23851	60191
2838	23859	60182
2839	23867	60173
2840	23876	60165
2841	23884	60156
2842	23892	60147
2843	23901	60139
2844	23909	60131
2845	23918	60124
2846	23926	60115
2847	23935	60107
2848	23943	60098
2849	23952	60090
2850	23960	60082
2851	23968	60073
2852	23977	60064
2853	23985	60056
2854	23993	60047
2855	24002	60039
2856	24010	60031
2857	24019	60022
2858	24027	60013
2859	24035	60005
2860	24044	59996
2861	24052	59988
2862	24060	59979
2863	24069	59971
2864	24077	59962
2865	24086	59954
2866	24094	59947
2867	24103	59939
2868	24112	59931
2869	24120	59923
2870	24129	59916
2871	24137	59907
2872	24146	59899
2873	24154	59890
2874	24162	59882
2875	24171	59874
2876	24180	59865
2877	24188	59857
2878	24196	59848
2879	24204	59840
2880	24213	59832
2881	24221	59823
2882	24230	59815
2883	24238	59806
2884	24247	59798
2885	24256	59791
2886	24264	59782
2887	24272	59774
2888	24281	59765
2889	24289	59757
2890	24298	59750
2891	24306	59741
2892	24315	59732
2893	24323	59724
2894	24331	59715
2895	24340	59708
2896	24348	59699
2897	24357	59690
2898	24365	59682
2899	24373	59673
2900	24382	59665
2901	24390	59657
2902	24399	59648
2903	24407	59640
2904	24415	59631
2905	24424	59624
2906	24432	59615
2907	24441	59607
2908	24449	59598
2909	24458	59590
2910	24466	59582
2911	24475	59574
2912	24483	59566
2913	24492	59558
2914	24500	59549
2915	24509	59542
2916	24518	59534
2917	24526	59525
2918	24534	59517
2919	24543	59508
2920	24551	59500
2921	24560	59492
2922	24568	59483
2923	24576	59475
2924	24585	59466
2925	24594	59459
2926	24602	59450
2927	24610	59441
2928	24619	59433
2929	24627	59424
2930	24635	59416
2931	24643	59407
2932	24652	59398
2933	24660	59390
2934	24668	59381
2935	24677	59373
2936	24685	59365
2937	24693	59356
2938	24702	59347
2939	24710	59338
2940	24718	59330
2941	24727	59322
2942	24735	59313
2943	24743	59304
2944	24752	59295
2945	24760	59288
2946	24768	59279
2947	24777	59270
2948	24785	59261
2949	24793	59252
2950	24802	59244
2951	24810	59235
2952	24818	59226
2953	24826	59217
2954	24834	59208
2955	24843	59200
2956	24851	59191
2957	24859	59183
2958	24868	59174
2959	24876	59165
2960	24884	59157
2961	24893	59148
2962	24901	59139
2963	24909	59131
2964	24918	59123
2965	24927	59115
2966	24935	59107
2967	24943	59098
2968	24952	59089
2969	24960	59080
2970	24969	59073
2971	24977	59065
2972	24985	59055
2973	24993	59047
2974	25002	59038
2975	25010	59031
2976	25019	59022
2977	25027	59013
2978	25035	59005
2979	25044	58996
2980	25052	58988
2981	25061	58980
2982	25069	58971
2983	25077	58962
2984	25086	58954
2985	25095	58947
2986	25103	58938
2987	25111	58929
2988	25119	58921
2989	25127	58912
2990	25136	58904
2991	25144	58895
2992	25153	58886
2993	25161	58878
2994	25169	58869
2995	25178	58861
2996	25186	58852
2997	25194	58844
2998	25203	58835
2999	25211	58827
3000	25220	58819
3001	25228	58811
3002	25237	58802
3003	25245	58794
3004	25254	58785
3005	25262	58778
3006	25271	58769
3007	25279	58761
3008	25288	58753
3009	25296	58745
3010	25305	58738
3011	25314	58730
3012	25322	58721
3013	25331	58713
3014	25339	58705
3015	25348	58698
3016	25357	58690
3017	25365	58682
3018	25374	58674
3019	25382	58666
3020	25391	58658
3021	25400	58651
3022	25408	58642
3023	25417	58634
3024	25425	58625
3025	25434	58618
3026	25443	58610
3027	25451	58602
3028	25460	58594
3029	25468	58586
3030	25477	58578
3031	25486	58570
3032	25494	58562
3033	25503	58554
3034	25511	58546
3035	25520	58538
3036	25528	58530
3037	25537	58522
3038	25545	58514
3039	25554	58506
3040	25563	58499
3041	25572	58491
3042	25580	58482
3043	25588	58474
3044	25597	58466
3045	25605	58458
3046	25614	58450
3047	25622	58441
3048	25631	58433
3049	25640	58425
3050	25648	58418
3051	25657	58410
3052	25665	58402
3053	25674	58394
3054	25683	58385
3055	25691	58378
3056	25700	58370
3057	25709	58362
3058	25717	58354
3059	25726	58346
3060	25735	58339
3061	25743	58331
3062	25752	58323
3063	25761	58315
3064	25769	58307
3065	25778	58299
3066	25786	58291
3067	25795	58283
3068	25804	58275
3069	25812	58267
3070	25821	58260
3071	25830	58252
3072	25838	58244
3073	25847	58236
3074	25855	58228
3075	25864	58221
3076	25873	58212
3077	25881	58204
3078	25890	58196
3079	25898	58188
3080	25908	58181
3081	25916	58173
3082	25925	58165
3083	25933	58157
3084	25942	58149
3085	25951	58141
3086	25959	58134
3087	25968	58126
3088	25976	58117
3089	25985	58109
3090	25994	58102
3091	26002	58093
3092	26011	58086
3093	26019	58077
3094	26028	58070
3095	26037	58062
3096	26046	58055
3097	26054	58046
3098	26063	58038
3099	26071	58030
3100	26080	58022
3101	26088	58014
3102	26097	58005
3103	26105	57997
3104	26114	57990
3105	26123	57982
3106	26131	57974
3107	26140	57966
3108	26148	57958
3109	26157	57950
3110	26166	57942
3111	26174	57934
3112	26183	57925
3113	26191	57917
3114	26200	57910
3115	26209	57902
3116	26217	57894
3117	26226	57886
3118	26234	57878
3119	26243	57869
3120	26252	57862
3121	26260	57854
3122	26269	57846
3123	26277	57837
3124	26286	57829
3125	26295	57822
3126	26303	57814
3127	26312	57806
3128	26320	57798
3129	26329	57790
3130	26338	57782
3131	26346	57774
3132	26355	57765
3133	26363	57758
3134	26372	57750
3135	26381	57743
3136	26390	57735
3137	26398	57727
3138	26407	57718
3139	26415	57710
3140	26424	57703
3141	26433	57695
3142	26441	57687
3143	26450	57679
3144	26458	57671
3145	26468	57665
3146	26476	57657
3147	26485	57648
3148	26494	57640
3149	26502	57632
3150	26511	57625
3151	26520	57617
3152	26528	57608
3153	26537	57600
3154	26545	57592
3155	26554	57585
3156	26563	57577
3157	26571	57569
3158	26580	57560
3159	26588	57552
3160	26597	57545
3161	26605	57536
3162	26614	57528
3163	26622	57520
3164	26631	57511
3165	26640	57504
3166	26648	57496
3167	26657	57488
3168	26665	57480
3169	26674	57471
3170	26683	57464
3171	26691	57456
3172	26700	57448
3173	26709	57440
3174	26717	57432
3175	26726	57424
3176	26734	57416
3177	26743	57407
3178	26751	57399
3179	26760	57391
3180	26769	57384
3181	26777	57375
3182	26786	57367
3183	26794	57359
3184	26803	57351
3185	26812	57343
3186	26820	57335
3187	26829	57327
3188	26838	57320
3189	26846	57312
3190	26855	57305
3191	26864	57297
3192	26872	57289
3193	26881	57281
3194	26890	57273
3195	26899	57265
3196	26907	57258
3197	26916	57250
3198	26925	57243
3199	26934	57234
3200	26942	57227
3201	26951	57219
3202	26960	57212
3203	26969	57204
3204	26977	57196
3205	26987	57189
3206	26995	57181
3207	27004	57173
3208	27012	57165
3209	27021	57158
3210	27030	57150
3211	27039	57142
3212	27047	57134
3213	27056	57126
3214	27064	57118
3215	27073	57111
3216	27082	57102
3217	27090	57094
3218	27099	57086
3219	27108	57078
3220	27117	57071
3221	27125	57063
3222	27134	57055
3223	27142	57047
3224	27151	57039
3225	27160	57031
3226	27168	57023
