iter	Logloss
1070	0.1543317057
1075	0.1543023798
1080	0.1542791572
1085	0.1542437033
1090	0.1542019004
1095	0.1541710516
1100	0.1541325399
1105	0.1540983754
1110	0.1540660039
1115	0.1540368253
1120	0.1540018258
1125	0.1539711121
1130	0.1539436651
1135	0.1539127918
1140	0.153874845
1145	0.1538493997
1150	0.1538141177
1155	0.1537839198
1160	0.1537436642
1165	0.1537163646
1170	0.1536908825
1175	0.1536538443
1180	0.1536303148
1185	0.1536052748
1190	0.1535742787
1195	0.1535443142
1200	0.1535258197
1205	0.1534988885
1210	0.1534743028
1215	0.1534412436
1220	0.1534129247
1225	0.1533899601
1230	0.1533621446
1235	0.153335459
1240	0.1533085523
1245	0.1532775563
1250	0.1532515584
1255	0.1532271938
1260	0.1531972292
1265	0.1531644647
1270	0.1531380616
1275	0.1531151829
1280	0.1530909657
1285	0.1530699783
1290	0.1530466207
1295	0.1530158456
1300	0.1529946494
1305	0.1529648077
1310	0.1529332221
1315	0.1529028155
1320	0.152886114
1325	0.1528701247
1330	0.1528512618
1335	0.1528253376
1340	0.1528040554
1345	0.1527829083
1350	0.1527503649
1355	0.1527297704
1360	0.1527128233
1365	0.1526921797
1370	0.1526699887
1375	0.152647061
1380	0.1526125281
1385	0.152576497
1390	0.1525520955
1395	0.1525340554
1400	0.1525176977
1405	0.1524940454
1410	0.1524633686
1415	0.15244119
1420	0.1524141236
1425	0.1523860994
1430	0.1523650015
1435	0.1523409071
1440	0.1523193915
1445	0.15230129
1450	0.1522831394
1455	0.1522590204
1460	0.1522395189
1465	0.1522224244
1470	0.1521956528
1475	0.152171018
1480	0.1521513201
1485	0.1521309098
1490	0.152111482
1495	0.152087756
1500	0.1520609844
1505	0.1520426864
1510	0.1520176218
1515	0.1519966835
1520	0.1519741364
1525	0.1519572629
1530	0.1519346176
1535	0.1519139863
1540	0.1518953076
1545	0.151875671
1550	0.1518566116
1555	0.1518433732
1560	0.1518260331
1565	0.151805107
1570	0.1517853845
1575	0.1517626655
1580	0.1517440482
1585	0.151721366
1590	0.1517021961
1595	0.1516859366
1600	0.1516664843
1605	0.1516482599
1610	0.1516292988
1615	0.1516113201
1620	0.1515928993
1625	0.1515664347
1630	0.1515462578
1635	0.1515233177
1640	0.1515028215
1645	0.1514799674
1650	0.1514635606
1655	0.1514383241
1660	0.1514145981
1665	0.1513952071
1670	0.1513733723
1675	0.151356769
1680	0.1513416394
1685	0.1513206028
1690	0.1512996768
1695	0.1512857383
1700	0.1512721806
1705	0.1512493879
1710	0.1512274549
1715	0.1512067008
1720	0.1511858975
1725	0.1511692206
1730	0.1511486384
1735	0.1511340982
1740	0.1511162914
1745	0.1510892251
1750	0.1510703376
1755	0.1510547659
1760	0.1510340364
1765	0.1510174576
1770	0.1509975877
1775	0.1509756547
1780	0.1509632022
1785	0.1509357552
1790	0.1509213501
1795	0.1509056801
1800	0.1508842137
1805	0.1508630544
1810	0.1508483177
1815	0.1508274899
1820	0.1508134041
1825	0.1507964079
1830	0.1507747818
1835	0.1507542365
1840	0.1507390577
1845	0.1507125809
1850	0.1506968127
1855	0.1506828129
1860	0.1506678429
1865	0.1506539781
1870	0.1506393152
1875	0.1506220979
1880	0.1506048314
1885	0.1505870983
1890	0.1505707406
1895	0.150552811
1900	0.150533592
1905	0.1505116958
1910	0.15049691
1915	0.1504842611
1920	0.1504659876
1925	0.1504497405
1930	0.150435802
1935	0.1504224163
1940	0.1504049288
1945	0.1503865325
1950	0.1503723608
1955	0.1503556592
1960	0.1503388349
1965	0.1503244421
1970	0.1503115107
1975	0.1502972038
1980	0.1502805023
1985	0.1502653113
1990	0.1502488676
1995	0.1502337134
2000	0.1502154646
2005	0.1501984929
2010	0.1501811527
2015	0.1501603986
2020	0.1501421006
2025	0.1501282236
2030	0.1501118168
2035	0.1500907434
2040	0.1500742752
2045	0.1500612455
2050	0.1500498983
2055	0.1500366844
2060	0.1500208548
2065	0.1500038217
2070	0.1499866658
2075	0.1499734028
2080	0.1499551662
2085	0.1499381454
2090	0.1499142106
2095	0.1498977424
2100	0.1498821707
2105	0.1498671516
2110	0.1498549324
2115	0.1498320169
2120	0.1498167399
2125	0.1498007998
2130	0.1497896245
2135	0.1497747405
2140	0.1497620915
2145	0.1497491233
2150	0.149733134
2155	0.1497173289
2160	0.1497028502
2165	0.1496864311
2170	0.1496702085
2175	0.149654121
2180	0.1496362282
2185	0.1496234933
2190	0.1496016831
2195	0.1495849447
2200	0.1495733642
2205	0.1495600766
2210	0.1495476733
2215	0.1495318805
2220	0.1495125755
2225	0.1495012037
2230	0.149483839
2235	0.1494706006
2240	0.1494562569
2245	0.1494415939
2250	0.1494248064
2255	0.1493988699
2260	0.1493856438
2265	0.1493743948
2270	0.1493614757
2275	0.1493444549
2280	0.149330455
2285	0.1493173271
2290	0.1493007361
2295	0.1492830767
2300	0.1492674067
2305	0.149252535
2310	0.1492372826
2315	0.1492270529
2320	0.1492099338
2325	0.1491956761
2330	0.1491779307
2335	0.1491621379
2340	0.1491484574
2345	0.1491350716
2350	0.1491204701
2355	0.1491064211
2360	0.1490901985
2365	0.1490750443
2370	0.1490625919
2375	0.1490464552
2380	0.1490328729
2385	0.1490227292
2390	0.149005954
2395	0.1489915366
2400	0.1489741228
2405	0.1489591897
2410	0.1489431145
2415	0.1489265971
2420	0.1489140955
2425	0.1488991133
2430	0.148884917
2435	0.1488672207
2440	0.1488562788
2445	0.1488414807
2450	0.1488229985
2455	0.1488081145
2460	0.1487894972
2465	0.1487723044
2470	0.1487540801
2475	0.1487436171
2480	0.1487297769
2485	0.1487166122
2490	0.1487046632
2495	0.148691302
2500	0.1486743794
2505	0.1486555165
2510	0.1486409763
2515	0.1486228011
2520	0.1486081013
2525	0.1485918418
2530	0.1485788368
2535	0.1485639773
2540	0.1485516476
2545	0.1485374022
2550	0.1485230954
2555	0.1485087149
2560	0.1484943712
2565	0.1484820415
2570	0.1484690487
2575	0.148456105
2580	0.148442314
2585	0.1484230949
2590	0.1484105933
2595	0.1483935234
2600	0.1483798674
2605	0.1483693307
2610	0.1483565835
2615	0.1483458626
2620	0.1483356575
2625	0.1483199138
2630	0.1483017509
2635	0.1482850248
2640	0.1482714425
2645	0.1482567673
2650	0.1482431604
2655	0.1482290624
2660	0.1482140187
2665	0.1481990242
2670	0.1481864734
2675	0.1481740947
2680	0.1481588791
2685	0.1481457389
2690	0.1481344408
2695	0.1481242357
2700	0.1481116113
2705	0.1480961623
2710	0.1480865344
2715	0.1480754328
2720	0.1480607698
2725	0.1480462788
2730	0.1480337649
2735	0.148019016
2740	0.1480057776
2745	0.1479929689
2750	0.1479781955
2755	0.147963729
2760	0.1479519642
2765	0.1479399538
2770	0.1479266172
2775	0.1479114384
2780	0.1478986912
2785	0.147888351
2790	0.147875874
2795	0.1478643548
2800	0.1478532532
2805	0.1478392534
2810	0.1478265799
2815	0.1478093994
2820	0.1477976469
2825	0.1477803068
2830	0.1477685912
2835	0.1477580545
2840	0.1477461178
2845	0.147732339
2850	0.147719076
2855	0.147707827
2860	0.1476974868
2865	0.1476856975
2870	0.1476741784
2875	0.1476603382
2880	0.1476500839
2885	0.1476363543
2890	0.1476246632
2895	0.147611916
2900	0.1475998074
2905	0.1475912356
2910	0.1475798392
2915	0.1475681113
2920	0.147553387
2925	0.1475413152
2930	0.1475311346
2935	0.1475189032
2940	0.1475062174
2945	0.1474953246
2950	0.1474843949
2955	0.1474727038
2960	0.1474617004
2965	0.1474527725
2970	0.1474414498
2975	0.1474258904
2980	0.1474127256
2985	0.1473982591
2990	0.1473861505
2995	0.1473731577
3000	0.147358814
3005	0.1473494808
3010	0.1473391897
3015	0.1473263566
3020	0.1473130076
3025	0.1472972885
3030	0.1472836571
3035	0.1472714503
3040	0.1472576961
3045	0.1472472822
3050	0.1472372367
3055	0.147226
3060	0.147214051
3065	0.1472029371
3070	0.1471932232
3075	0.1471805006
3080	0.1471716218
3085	0.1471594149
3090	0.147145501
3095	0.1471366836
3100	0.1471241943
3105	0.1471146892
3110	0.1471051226
3115	0.1470934438
3120	0.1470818878
3125	0.1470703441
3130	0.1470605197
3135	0.1470506461
3140	0.1470394954
3145	0.1470268219
3150	0.1470133378
3155	0.1470043116
3160	0.1469934925
3165	0.1469812734
3170	0.1469703805
3175	0.1469593035
3180	0.1469473913
3185	0.1469357248
3190	0.1469196864
3195	0.1469073813
3200	0.1468948061
3205	0.1468868728
3210	0.1468761151
3215	0.1468665363
3220	0.1468550539
3225	0.1468348033
3230	0.1468226947
3235	0.1468081546
3240	0.1467932951
3245	0.146782083
3250	0.146767641
3255	0.1467590569
3260	0.1467469361
3265	0.1467368537
3270	0.1467240697
3275	0.1467167996
3280	0.1467035612
3285	0.1466937981
3290	0.1466837895
3295	0.1466711774
3300	0.1466600758
3305	0.146647697
3310	0.1466356621
3315	0.1466242289
3320	0.1466136553
3325	0.146600245
3330	0.1465890697
3335	0.1465769611
3340	0.146568291
3345	0.1465607753
3350	0.1465497474
3355	0.1465374054
3360	0.1465247565
3365	0.1465120461
3370	0.1465020252
3375	0.1464920043
3380	0.1464796501
3385	0.1464695063
3390	0.1464536522
3395	0.1464436435
3400	0.1464347524
3405	0.1464222999
3410	0.1464111001
3415	0.1463993599
3420	0.146389339
3425	0.1463765426
3430	0.1463656498
3435	0.146356378
3440	0.146346836
3445	0.1463333397
3450	0.1463241047
3455	0.146314182
3460	0.1462997156
3465	0.1462892157
3470	0.146275572
3475	0.1462642985
3480	0.1462509127
3485	0.1462408181
3490	0.146228427
3495	0.146217264
3500	0.1462074273
3505	0.1461949503
3510	0.1461840329
3515	0.1461756821
3520	0.146164777
3525	0.1461501877
3530	0.146139258
3535	0.146129016
3540	0.1461196828
3545	0.1461079426
3550	0.1460962515
3555	0.1460836517
3560	0.1460740238
3565	0.1460665818
3570	0.1460543135
3575	0.1460441575
3580	0.1460351436
3585	0.1460249998
3590	0.1460129404
3595	0.1459998984
3600	0.1459891898
3605	0.145979611
3610	0.1459676497
3615	0.1459546323
3620	0.1459452746
3625	0.1459339151
3630	0.1459246433
3635	0.1459146469
3640	0.1459037909
3645	0.1458933524
3650	0.1458832087
3655	0.1458746983
3660	0.1458629827
3665	0.1458508618
3670	0.1458422408
3675	0.1458345409
3680	0.1458236481
3685	0.1458148675
3690	0.1458020098
3695	0.1457899503
3700	0.145776761
3705	0.1457668751
3710	0.1457526297
3715	0.1457420193
3720	0.1457329194
3725	0.1457212775
3730	0.1457113548
3735	0.1456990743
3740	0.1456887218
3745	0.1456781359
3750	0.1456702641
3755	0.1456592239
3760	0.1456483065
3765	0.1456357804
3770	0.1456252068
3775	0.1456160578
3780	0.1456067983
3785	0.1455969493
3790	0.1455830231
3795	0.1455753601
3800	0.1455646269
3805	0.1455543358
3810	0.145544057
3815	0.1455359395
3820	0.1455241134
3825	0.145517003
3830	0.1455082346
3835	0.1454970348
3840	0.1454890156
3845	0.1454760596
3850	0.1454639633
3855	0.1454524073
3860	0.1454421899
3865	0.1454302655
3870	0.1454182428
3875	0.1454080623
3880	0.1453984589
3885	0.1453880327
3890	0.1453777907
3895	0.1453683961
3900	0.145358412
3905	0.1453486244
3910	0.1453342562
3915	0.1453231669
3920	0.145313367
3925	0.1453025356
3930	0.1452915813
3935	0.1452825674
3940	0.145273136
3945	0.1452620835
3950	0.1452542239
3955	0.1452440188
3960	0.1452351154
3965	0.1452276488
3970	0.145218856
3975	0.1452058877
3980	0.1451952528
3985	0.1451785267
3990	0.1451675724
3995	0.1451562252
4000	0.1451456762
4005	0.145135422
4010	0.1451261133
4015	0.1451132924
4020	0.1451026083
4025	0.1450930418
4030	0.145083156
4035	0.1450719807
4040	0.1450627457
4045	0.1450532651
4050	0.1450428881
4055	0.1450326829
4060	0.1450228094
4065	0.1450127148
4070	0.1450037009
4075	0.1449953133
4080	0.1449848871
4085	0.1449743504
4090	0.1449640838
4095	0.1449553647
4100	0.1449444718
4105	0.1449345369
4110	0.1449245651
4115	0.1449131933
4120	0.1449017478
4125	0.1448880673
4130	0.1448808463
4135	0.1448696956
4140	0.144859208
4145	0.1448499976
4150	0.1448418924
4155	0.144830361
4160	0.1448210892
4165	0.1448123086
4170	0.1448029631
4175	0.1447944159
4180	0.1447836213
4185	0.1447744846
4190	0.144763997
4195	0.1447556094
4200	0.1447460428
4205	0.1447367219
4210	0.144728936
4215	0.1447171958
4220	0.1447055784
4225	0.1446872067
4230	0.1446772104
4235	0.1446681965
4240	0.1446572668
4245	0.1446487195
4250	0.1446380355
4255	0.1446272531
4260	0.1446184357
4265	0.144611006
4270	0.1446023482
4275	0.1445918606
4280	0.1445829327
4285	0.1445731573
4290	0.1445641434
4295	0.1445546751
4300	0.1445457103
4305	0.1445375806
4310	0.1445274737
4315	0.1445194054
4320	0.1445093845
4325	0.144499732
4330	0.1444893672
4335	0.1444781796
4340	0.1444703078
4345	0.1444593536
4350	0.1444479695
4355	0.1444345469
4360	0.1444254102
4365	0.1444130559
4370	0.1444054911
4375	0.1443965018
4380	0.1443898089
4385	0.1443798248
4390	0.144371388
4395	0.1443562339
4400	0.1443472322
4405	0.1443374569
4410	0.1443257658
4415	0.1443166046
4420	0.144303931
4425	0.1442933452
4430	0.1442825874
4435	0.1442734139
4440	0.1442633316
4445	0.1442545633
4450	0.1442454142
4455	0.1442348775
4460	0.1442238496
4465	0.1442134848
4470	0.1442032551
4475	0.1441943886
4480	0.1441836431
4485	0.1441759064
4490	0.1441656521
4495	0.1441580014
4500	0.1441485822
4505	0.1441338946
4510	0.1441252491
4515	0.144116751
4520	0.1441063126
4525	0.1440989933
4530	0.1440902373
4535	0.1440806953
4540	0.1440722095
4545	0.144062078
4550	0.1440535799
4555	0.1440440993
4560	0.1440349012
4565	0.1440262925
4570	0.1440179909
4575	0.1440057963
4580	0.1439934789
4585	0.1439855211
4590	0.143976409
4595	0.1439669161
4600	0.1439584303
4605	0.1439483111
4610	0.1439404516
4615	0.1439309955
4620	0.1439231728
4625	0.1439147975
4630	0.1439052187
4635	0.143895603
4640	0.1438858154
4645	0.1438762734
4650	0.1438674069
4655	0.1438592772
4660	0.1438505089
4665	0.1438414704
4670	0.1438335617
4675	0.1438244004
4680	0.143816283
4685	0.1438074533
4690	0.1437998394
4695	0.1437932079
4700	0.143785643
4705	0.1437770467
4710	0.1437673573
4715	0.1437584539
4720	0.1437502505
4725	0.1437356735
4730	0.1437250386
4735	0.1437146861
4740	0.1437057827
4745	0.1436970267
4750	0.1436899285
4755	0.1436830514
4760	0.1436722691
4765	0.1436636973
4770	0.1436548676
4775	0.1436451782
4780	0.1436361274
4785	0.1436279118
4790	0.1436186522
4795	0.1436105225
4800	0.1436015454
4805	0.1435938947
4810	0.1435831983
4815	0.1435734107
4820	0.1435633652
4825	0.1435543759
4830	0.1435423901
4835	0.1435300358
4840	0.1435196097
4845	0.1435118115
4850	0.1435017906
4855	0.143492396
4860	0.1434843768
4865	0.1434760751
4870	0.1434664226
4875	0.1434574824
4880	0.1434512439
4885	0.143442058
4890	0.1434320985
4895	0.1434234407
4900	0.1434131005
4905	0.1434016182
4910	0.143394606
4915	0.1433874956
4920	0.1433782852
4925	0.1433696765
4930	0.1433580223
4935	0.1433482347
4940	0.143341333
4945	0.1433324051
4950	0.1433244841
4955	0.1433159737
4960	0.1433059405
4965	0.143295281
4970	0.1432834671
4975	0.1432746743
4980	0.1432632656
4985	0.1432523974
4990	0.1432432484
4995	0.143233473
5000	0.1432229486
5005	0.1432128909
5010	0.1432037664
5015	0.1431912403
5020	0.1431831597
5025	0.1431746984
5030	0.1431626757
5035	0.1431529987
5040	0.1431435181
5045	0.1431301568
5050	0.1431216464
5055	0.1431126694
5060	0.143103066
5065	0.1430947766
5070	0.1430854802
5075	0.1430774979
5080	0.143068312
5085	0.143059642
5090	0.1430493263
5095	0.1430404966
5100	0.1430332634
5105	0.1430257845
5110	0.1430177162
5115	0.1430085549
5120	0.1430003024
5125	0.142991006
5130	0.1429810588
5135	0.1429737027
5140	0.1429638046
5145	0.1429552205
5150	0.1429460715
5155	0.1429372787
5160	0.1429290016
5165	0.1429121281
5170	0.1429049563
5175	0.1428977599
5180	0.1428902073
5185	0.1428822373
5190	0.142875483
5195	0.1428679182
5200	0.1428576516
5205	0.1428494728
5210	0.1428419325
5215	0.1428329432
5220	0.1428248257
5225	0.142815775
5230	0.1428074488
5235	0.142798705
5240	0.1427905385
5245	0.142781807
5250	0.1427733334
5255	0.1427660511
5260	0.1427581915
5265	0.1427500741
5270	0.1427406672
5275	0.1427324024
5280	0.1427233885
5285	0.1427136131
5290	0.1427075097
5295	0.1426994046
5300	0.1426920608
5305	0.1426840784
5310	0.1426758014
5315	0.1426664927
5320	0.1426578104
5325	0.1426498771
5330	0.1426367124
5335	0.1426297125
5340	0.1426206863
5345	0.1426073987
5350	0.1425996252
5355	0.1425874797
5360	0.1425791412
5365	0.1425703852
5370	0.1425640239
5375	0.1425558205
5380	0.142548182
5385	0.1425392663
5390	0.1425326348
5395	0.1425241612
5400	0.1425158964
5405	0.1425069193
5410	0.1424991826
5415	0.1424876143
5420	0.1424799267
5425	0.1424723128
5430	0.1424639375
5435	0.1424567042
5440	0.1424485131
5445	0.1424393764
5450	0.1424309028
5455	0.142422331
5460	0.1424133662
5465	0.1424042663
5470	0.1423946506
5475	0.1423823087
5480	0.1423752351
5485	0.1423687264
5490	0.142361616
5495	0.142352774
5500	0.1423456758
5505	0.1423373742
5510	0.1423287164
5515	0.1423206972
5520	0.142313992
5525	0.1423049904
5530	0.1422967747
5535	0.1422899222
5540	0.1422830696
5545	0.1422759224
5550	0.1422680505
5555	0.1422607436
5560	0.1422522209
5565	0.1422441649
5570	0.1422363913
5575	0.1422282247
5580	0.1422187687
5585	0.1422097794
5590	0.1422020672
5595	0.1421952392
5600	0.1421811411
5605	0.1421717465
5610	0.1421644028
5615	0.1421541485
5620	0.1421479591
5625	0.1421386259
5630	0.1421292681
5635	0.1421152192
5640	0.1421075561
5645	0.1420972896
5650	0.1420875388
5655	0.1420790653
5660	0.1420699163
5665	0.1420605953
5670	0.1420498621
5675	0.1420425184
5680	0.1420311712
5685	0.142021973
5690	0.1420118907
5695	0.1420041048
5700	0.1419951892
5705	0.1419863472
5710	0.1419786841
5715	0.1419697807
5720	0.1419613194
5725	0.141952109
5730	0.1419443232
5735	0.1419359478
5740	0.1419281129
5745	0.1419186568
5750	0.1419105762
5755	0.1419044851
5760	0.1418967483
5765	0.1418882257
5770	0.1418808573
5775	0.141874275
5780	0.1418660224
5785	0.1418575734
5790	0.1418496402
5795	0.1418414613
5800	0.1418337369
5805	0.1418240721
5810	0.1418166178
5815	0.1418070513
5820	0.141801304
5825	0.1417923883
5830	0.1417848481
5835	0.1417770745
5840	0.1417697184
5845	0.1417632834
5850	0.1417534835
5855	0.1417441749
5860	0.1417351119
5865	0.1417291558
5870	0.1417236664
5875	0.1417150086
5880	0.1417087824
5885	0.1417010211
5890	0.1416928422
5895	0.1416854493
5900	0.1416748144
5905	0.1416678882
5910	0.1416602251
5915	0.141651727
5920	0.1416438674
5925	0.1416355535
5930	0.1416262326
5935	0.1416182011
5940	0.14160931
5945	0.1416016469
5950	0.1415939225
5955	0.1415856331
5960	0.1415791858
5965	0.1415717684
5970	0.1415660579
5975	0.1415566019
5980	0.1415480669
5985	0.1415399126
5990	0.1415320899
5995	0.1415261707
6000	0.1415195883
6005	0.1415120235
6010	0.1415016833
6015	0.1414918098
6020	0.1414845028
6025	0.1414784977
6030	0.1414703188
6035	0.1414615137
6040	0.1414533717
6045	0.1414452419
6050	0.1414359579
6055	0.1414256299
6060	0.1414137546
6065	0.141405674
6070	0.1413983303
6075	0.1413904093
6080	0.1413832498
6085	0.1413746043
6090	0.1413676535
6095	0.1413599659
6100	0.141351566
6105	0.1413423801
6110	0.1413333417
6115	0.1413265014
6120	0.1413194401
6125	0.1413121946
6130	0.1413029596
6135	0.1412937983
6140	0.1412877072
6145	0.1412807809
6150	0.1412723565
6155	0.1412603707
6160	0.1412503497
6165	0.1412419253
6170	0.1412308605
6175	0.1412223378
6180	0.1412137537
6185	0.1412062626
6190	0.1411996066
6195	0.1411910839
6200	0.141182905
6205	0.1411744314
6210	0.1411658351
6215	0.1411571036
6220	0.1411506072
6225	0.1411434476
6230	0.1411349127
6235	0.1411265864
6240	0.1411186041
6245	0.1411106954
6250	0.1411029218
6255	0.1410934044
6260	0.1410856554
6265	0.1410760643
6270	0.1410678732
6275	0.1410611434
6280	0.1410544997
6285	0.1410475366
6290	0.1410396648
6295	0.1410322964
6300	0.1410245843
6305	0.1410161844
6310	0.1410078336
6315	0.1410007109
6320	0.1409925566
6325	0.1409874602
6330	0.1409788761
6335	0.1409714095
6340	0.1409630588
6345	0.1409543641
6350	0.140948494
6355	0.140941838
6360	0.1409341381
6365	0.1409256277
6370	0.140917719
6375	0.1409086314
6380	0.1409006245
6385	0.1408945211
6390	0.140887251
6395	0.1408802511
6400	0.1408740985
6405	0.14086646
6410	0.1408572987
6415	0.1408509374
6420	0.1408457673
6425	0.1408385709
6430	0.1408315342
6435	0.1408244606
6440	0.1408180747
6445	0.1408100678
6450	0.1408045415
6455	0.1407965346
6460	0.1407909101
6465	0.1407833944
6470	0.1407769471
6475	0.140768756
6480	0.1407612772
6485	0.1407528159
6490	0.1407427336
6495	0.1407346898
6500	0.1407263636
6505	0.1407197812
6510	0.1407129287
6515	0.1407053393
6520	0.1406965464
6525	0.1406886623
6530	0.1406813186
6535	0.140672059
6540	0.1406651082
6545	0.1406555908
6550	0.1406491804
6555	0.1406403261
6560	0.1406327859
6565	0.1406250737
6570	0.1406186387
6575	0.1406108528
6580	0.1406038529
6585	0.1405955513
6590	0.140586697
6595	0.1405793655
6600	0.1405731516
6605	0.1405662499
6610	0.1405591886
6615	0.1405485659
6620	0.1405416151
6625	0.1405330187
6630	0.140526289
6635	0.1405191663
6640	0.1405112822
6645	0.1405053875
6650	0.140499063
6655	0.1404922965
6660	0.1404843141
6665	0.1404764914
6670	0.1404680792
6675	0.1404602197
6680	0.1404521882
6685	0.1404446725
6690	0.1404376726
6695	0.1404290762
6700	0.1404213272
6705	0.1404145361
6710	0.1404085677
6715	0.1403992591
6720	0.1403928609
6725	0.1403852715
6730	0.1403759138
6735	0.1403668385
6740	0.1403562895
6745	0.1403490317
6750	0.1403409019
6755	0.1403337301
6760	0.1403262635
6765	0.1403202706
6770	0.1403128655
6775	0.1403064919
6780	0.140297699
6785	0.1402897166
6790	0.1402818325
6795	0.1402734449
6800	0.1402676362
6805	0.1402588434
6810	0.1402507873
6815	0.1402422769
6820	0.1402350928
6825	0.1402278473
6830	0.1402200737
6835	0.1402116615
6840	0.1402039493
6845	0.1401967161
6850	0.1401902565
6855	0.1401836128
6860	0.1401751392
6865	0.1401682867
6870	0.1401628341
6875	0.1401543605
6880	0.1401475203
6885	0.1401393046
6890	0.1401339011
6895	0.1401281047
6900	0.1401206136
6905	0.1401129997
6910	0.1401047962
6915	0.1400933999
6920	0.1400857368
6925	0.1400785159
6930	0.1400712212
6935	0.1400651301
6940	0.1400579337
6945	0.1400518671
6950	0.140046611
6955	0.1400403848
6960	0.1400329674
6965	0.1400288288
6970	0.1400216324
6975	0.1400141536
6980	0.1400074116
6985	0.1399994046
6990	0.1399904644
6995	0.1399847048
7000	0.1399756664
7005	0.1399677945
7010	0.1399594929
7015	0.1399535
7020	0.139946058
7025	0.1399367493
7030	0.1399294915
7035	0.1399234126
7040	0.1399166829
7045	0.1399066374
7050	0.139898827
7055	0.1398917534
7060	0.1398813886
7065	0.1398732589
7070	0.1398664309
7075	0.1398585714
7080	0.1398505154
7085	0.139842533
7090	0.1398363927
7095	0.1398281034
7100	0.1398199491
7105	0.1398132071
7110	0.1398060107
7115	0.139798495
7120	0.1397871969
7125	0.1397789075
7130	0.1397725708
7135	0.1397642077
7140	0.1397561148
7145	0.1397487097
7150	0.1397420782
7155	0.1397342555
